CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
11797,InDelivery,2019-02-15 00:00:00,0.0,AB62,L,35288413.0
11797,Completed,2019-02-15 09:49:23,0.0,AB62,L,35323776.0
11798,Creation,2019-01-28 15:07:58,0.0,AB49,L,33787691.0
11798,Approved,2019-01-29 10:05:51,0.0,AB49,L,33855964.0
11798,NoteHotline,2019-01-29 10:06:20,0.0,AB49,L,33855993.0
11798,DeviceReceived,2019-01-31 15:48:16,0.0,AB49,L,34049309.0
11798,,,,,,
11798,,,,,,
11799,Creation,2019-01-28 15:20:28,1.0,AB8,E,33788441.0
11799,,,,,,
11799,DeviceReceived,2019-02-05 06:31:27,1.0,AB8,E,34447900.0
11799,Completed,2019-02-05 16:43:42,1.0,AB8,E,34484635.0
11799,StockEntry,2019-02-06 00:00:00,1.0,AB8,E,34510813.0
11799,,,,,,
11799,NoteWorkshop,2019-02-06 07:48:36,1.0,AB8,E,34538929.0
11800,,,,,,
11800,,,,,,
11800,DeviceReceived,2019-02-18 11:50:48,0.0,AB62,L,35590261.0
11800,NoteWorkshop,2019-03-11 12:12:35,0.0,AB62,L,37405968.0
11800,StatusRequest,2019-03-19 13:48:09,0.0,AB62,L,38102902.0
11800,InDelivery,2019-03-22 00:00:00,0.0,AB62,L,38312413.0
11800,Completed,2019-03-22 11:00:50,0.0,AB62,L,38352063.0
11801,Creation,2019-01-28 15:48:03,0.0,AB20,L,33790096.0
11801,NoteHotline,2019-01-28 15:56:19,0.0,AB20,L,33790592.0
11801,,,,,,
11801,,,,,,
11801,NoteWorkshop,2019-02-23 09:55:26,0.0,AB20,L,36015339.0
11801,InDelivery,2019-02-26 00:00:00,0.0,AB20,L,36238813.0
11801,Completed,2019-02-26 10:44:30,0.0,AB20,L,36277483.0
11802,Creation,2019-01-28 15:51:19,0.0,AB52,L,33790292.0
11802,,,,,,
11802,,,,,,
11802,Approved,2019-02-13 17:02:41,0.0,AB52,L,35176974.0
11802,NoteHotline,2019-02-13 17:02:47,0.0,AB52,L,35176980.0
11802,,,,,,
11802,,,,,,
11803,Creation,2019-01-28 16:21:29,0.0,AB62,L,33792102.0
11803,DeviceReceived,2019-02-01 15:32:57,0.0,AB62,L,34134790.0
11803,,,,,,
11803,Approved,2019-02-22 16:17:10,0.0,AB62,L,35951843.0
11803,,,,,,
11803,,,,,,
11803,Completed,2019-03-01 14:48:24,0.0,AB62,L,36551317.0
11804,,,,,,
11804,DeviceReceived,2019-01-31 15:48:41,0.0,AB33,L,34049334.0
11804,,,,,,
11804,,,,,,
11804,,,,,,
11804,NoteHotline,2019-02-13 09:59:00,0.0,AB33,L,35151553.0
11804,InDelivery,2019-02-14 00:00:00,0.0,AB33,L,35202013.0
11804,Completed,2019-02-14 07:28:42,0.0,AB33,L,35228935.0
11805,,,,,,
11805,DeviceReceived,2019-01-28 11:21:58,1.0,AB52,,33774131.0
11805,,,,,,
11805,,,,,,
11805,,,,,,
11805,InDelivery,2019-01-31 00:00:00,1.0,AB52,,33992413.0
11805,,,,,,
11805,,,,,,
11805,NoteHotline,2019-01-31 11:54:57,1.0,AB52,,34035310.0
11805,,,,,,
11806,,,,,,
11806,NoteHotline,2019-01-28 07:37:47,0.0,AB52,L,33760680.0
11806,DeviceReceived,2019-02-01 15:31:49,0.0,AB52,L,34134722.0
11806,,,,,,
11806,StatusRequest,2019-02-19 09:11:10,0.0,AB52,L,35667083.0
11806,InDelivery,2019-02-22 00:00:00,0.0,AB52,L,35893213.0
11806,,,,,,
11806,,,,,,
11807,Creation,2019-01-28 07:43:42,0.0,AB41,E,33761035.0
11807,,,,,,
11807,,,,,,
11807,,,,,,
11807,InDelivery,2019-03-09 00:00:00,0.0,AB41,E,37189213.0
11807,Completed,2019-03-09 08:24:22,0.0,AB41,E,37219475.0
11807,,,,,,
11808,,,,,,
11808,DeviceReceived,2018-02-16 14:46:43,0.0,AB20,L,3892016.0
11808,Transmission,2018-02-27 11:26:52,0.0,AB20,L,4830425.0
11808,Approved,2018-02-28 08:41:54,0.0,AB20,L,4906927.0
11808,InDelivery,2018-03-01 00:00:00,0.0,AB20,L,4962013.0
11808,,,,,,
11808,Completed,2018-03-01 10:00:04,0.0,AB20,L,4998017.0
11809,Creation,2019-01-28 07:48:16,0.0,AB62,L,33761309.0
11809,DeviceReceived,2019-02-05 09:06:07,0.0,AB62,L,34457180.0
11809,StatusRequest,2019-02-13 11:23:26,0.0,AB62,L,35156619.0
11809,Letter,2019-02-20 00:00:00,0.0,AB62,L,35720413.0
11809,Transmission,2019-02-20 09:16:52,0.0,AB62,L,35753825.0
11809,,,,,,
11809,NoteHotline,2019-02-20 16:25:18,0.0,AB62,L,35779531.0
11809,InDelivery,2019-02-28 00:00:00,0.0,AB62,L,36411613.0
11809,,,,,,
11810,Creation,2019-01-28 08:45:41,1.0,AB57,G,33764754.0
11810,NoteHotline,2019-01-28 08:48:41,1.0,AB57,G,33764934.0
11810,,,,,,
11810,InDelivery,2019-01-30 00:00:00,1.0,AB57,G,33906013.0
11810,,,,,,
11810,NoteWorkshop,2019-01-30 10:53:46,1.0,AB57,G,33945239.0
11810,Completed,2019-01-30 13:39:22,1.0,AB57,G,33955175.0
11811,Creation,2019-01-28 09:41:17,0.0,AB25,J,33768090.0
11811,NoteHotline,2019-01-28 09:43:02,0.0,AB25,J,33768195.0
11811,,,,,,
11811,DeviceReceived,2019-01-30 12:51:06,0.0,AB25,J,33952279.0
11811,,,,,,
11811,,,,,,
11811,,,,,,
11812,,,,,,
11812,DeviceReceived,2019-02-01 15:33:16,0.0,AB61,L,34134809.0
11812,,,,,,
11812,,,,,,
11812,Completed,2019-02-21 07:46:59,0.0,AB61,L,35834832.0
11813,,,,,,
11813,NoteHotline,2019-01-28 10:33:17,1.0,AB42,E,33771210.0
11813,,,,,,
11813,DeviceReceived,2019-02-05 08:39:14,1.0,AB42,E,34455567.0
11813,Completed,2019-02-05 14:10:19,1.0,AB42,E,34475432.0
11814,Creation,2019-01-28 10:33:42,1.0,AB44,G,33771235.0
11814,Letter,2019-01-29 00:00:00,1.0,AB44,G,33819613.0
11814,InDelivery,2019-01-29 00:00:00,1.0,AB44,G,33819613.0
11814,,,,,,
11814,NoteWorkshop,2019-01-29 10:34:40,1.0,AB44,G,33857693.0
11814,,,,,,
11815,Creation,2019-01-28 10:57:04,0.0,AB53,E,33772637.0
11815,,,,,,
11815,,,,,,
11815,StatusRequest,2019-02-19 09:45:55,0.0,AB53,E,35669168.0
11815,StockEntry,2019-02-28 00:00:00,0.0,AB53,E,36411613.0
11815,,,,,,
11815,Transmission,2019-02-28 09:29:46,0.0,AB53,E,36445799.0
11815,Approved,2019-02-28 12:06:50,0.0,AB53,E,36455223.0
11815,NoteHotline,2019-02-28 12:06:59,0.0,AB53,E,36455232.0
11815,,,,,,
11815,Completed,2019-02-28 17:53:08,0.0,AB53,E,36476001.0
11816,,,,,,
11816,,,,,,
11816,Letter,2019-02-05 00:00:00,1.0,AB63,E,34424413.0
11816,,,,,,
11816,,,,,,
11816,,,,,,
11816,,,,,,
11816,StockEntry,2019-02-08 00:00:00,1.0,AB63,E,34683613.0
11816,,,,,,
11816,NoteWorkshop,2019-02-08 09:09:44,1.0,AB63,E,34716597.0
11816,Completed,2019-02-08 09:15:28,1.0,AB63,E,34716941.0
11817,Creation,2019-01-28 11:31:01,1.0,AB40,J,33774674.0
11817,NoteHotline,2019-01-28 12:42:10,1.0,AB40,J,33778943.0
11817,,,,,,
11817,Letter,2019-01-31 00:00:00,1.0,AB40,J,33992413.0
11817,DeviceReceived,2019-01-31 11:51:51,1.0,AB40,J,34035124.0
11817,NoteWorkshop,2019-02-04 10:28:23,1.0,AB40,J,34375716.0
11817,InDelivery,2019-02-05 00:00:00,1.0,AB40,J,34424413.0
11817,,,,,,
11818,Creation,2019-01-28 12:54:00,0.0,AB62,E,33779653.0
11818,NoteHotline,2019-02-04 09:15:58,0.0,AB62,E,34371371.0
11818,DeviceReceived,2019-02-07 12:28:42,0.0,AB62,E,34642135.0
11818,Letter,2019-02-12 00:00:00,0.0,AB62,E,35029213.0
11818,,,,,,
11818,,,,,,
11818,InDelivery,2019-02-28 00:00:00,0.0,AB62,E,36411613.0
11818,NoteWorkshop,2019-02-28 13:35:23,0.0,AB62,E,36460536.0
11818,,,,,,
11819,Creation,2019-01-28 14:10:25,0.0,AB61,L,33784238.0
11819,,,,,,
11819,,,,,,
11819,Transmission,2019-02-20 12:42:41,0.0,AB61,L,35766174.0
11819,Approved,2019-02-21 12:59:18,0.0,AB61,L,35853571.0
11819,,,,,,
11819,InDelivery,2019-02-28 00:00:00,0.0,AB61,L,36411613.0
11819,Completed,2019-02-28 06:48:38,0.0,AB61,L,36436131.0
11820,Creation,2019-01-28 15:09:00,0.0,AB8,E,33787753.0
11820,,,,,,
11820,NoteHotline,2019-02-19 16:16:38,0.0,AB8,E,35692611.0
11820,StatusRequest,2019-03-07 09:44:25,0.0,AB8,E,37051478.0
11820,,,,,,
11820,InDelivery,2019-03-08 00:00:00,0.0,AB8,E,37102813.0
11820,,,,,,
11820,,,,,,
11821,,,,,,
11821,DeviceReceived,2019-03-12 09:34:00,0.0,AB65,L,37482853.0
11821,StatusRequest,2019-03-25 08:46:09,0.0,AB65,L,38603182.0
11821,,,,,,
11821,,,,,,
11821,,,,,,
11822,Creation,2018-02-12 16:58:08,0.0,AB50,L,3554301.0
11822,,,,,,
11822,,,,,,
11822,,,,,,
11822,,,,,,
11822,,,,,,
11822,NoteHotline,2018-02-28 11:47:42,0.0,AB50,L,4918075.0
11822,Completed,2018-02-28 13:30:30,0.0,AB50,L,4924243.0
11823,Creation,2019-01-28 15:35:00,0.0,AB52,L,33789313.0
11823,,,,,,
11823,,,,,,
11823,,,,,,
11823,Completed,2019-03-04 14:48:06,0.0,AB52,L,36810499.0
11824,Creation,2019-01-28 15:48:23,0.0,AB38,J,33790116.0
11824,Letter,2019-02-01 00:00:00,0.0,AB38,J,34078813.0
11824,,,,,,
11824,,,,,,
11824,Transmission,2019-02-11 10:40:11,0.0,AB38,J,34981224.0
11824,,,,,,
11824,NoteHotline,2019-02-11 15:15:16,0.0,AB38,J,34997729.0
11824,InDelivery,2019-02-12 00:00:00,0.0,AB38,J,35029213.0
11824,,,,,,
11825,,,,,,
11825,,,,,,
11825,Letter,2019-02-15 00:00:00,0.0,AB49,L,35288413.0
11825,NoteWorkshop,2019-02-15 09:15:23,0.0,AB49,L,35321736.0
11825,,,,,,
11825,Approved,2019-02-25 10:00:06,0.0,AB49,L,36188419.0
11825,NoteHotline,2019-02-25 10:07:42,0.0,AB49,L,36188875.0
11825,,,,,,
11825,Completed,2019-02-27 06:30:40,0.0,AB49,L,36348653.0
11826,Creation,2019-01-28 17:01:43,1.0,AB47,E,33794516.0
11826,,,,,,
11826,DeviceReceived,2019-02-11 14:00:48,1.0,AB47,E,34993261.0
11826,,,,,,
11826,,,,,,
11826,InDelivery,2019-02-13 00:00:00,1.0,AB47,E,35115613.0
11827,,,,,,
11827,NoteHotline,2019-01-28 17:08:51,0.0,AB62,E,33794944.0
11827,,,,,,
11827,DeviceReceived,2019-01-30 14:20:47,0.0,AB62,E,33957660.0
11827,StockEntry,2019-02-28 00:00:00,0.0,AB62,E,36411613.0
11827,InDelivery,2019-02-28 00:00:00,0.0,AB62,E,36411613.0
11827,,,,,,
11827,,,,,,
11828,,,,,,
11828,,,,,,
11828,NoteHotline,2019-01-28 07:48:26,1.0,AB8,E,33761319.0
11828,DeviceReceived,2019-02-04 13:53:40,1.0,AB8,E,34388033.0
11828,,,,,,
11828,StockEntry,2019-02-09 00:00:00,1.0,AB8,E,34770013.0
11828,InDelivery,2019-02-09 00:00:00,1.0,AB8,E,34770013.0
11828,,,,,,
11828,Completed,2019-02-09 10:04:26,1.0,AB8,E,34806279.0
11829,Creation,2019-01-28 08:18:00,1.0,AB45,G,33763093.0
11829,,,,,,
11829,Letter,2019-02-06 00:00:00,1.0,AB45,G,34510813.0
11829,,,,,,
11829,DeviceReceived,2019-02-06 09:23:03,1.0,AB45,G,34544596.0
11829,,,,,,
11829,Completed,2019-02-06 10:45:29,1.0,AB45,G,34549542.0
11830,,,,,,
11830,,,,,,
11830,Letter,2019-02-06 00:00:00,1.0,AB15,G,34510813.0
11830,,,,,,
11830,DeviceReceived,2019-02-06 09:17:08,1.0,AB15,G,34544241.0
11830,,,,,,
11830,Completed,2019-02-06 11:38:43,1.0,AB15,G,34552736.0
11831,,,,,,
11831,,,,,,
11831,,,,,,
11831,NoteWorkshop,2018-03-03 13:04:02,0.0,AB22,E,5181855.0
11831,Approved,2018-03-05 08:30:36,0.0,AB22,E,5338249.0
11831,,,,,,
11831,NoteHotline,2018-03-06 08:30:57,0.0,AB22,E,5424670.0
11831,StockEntry,2018-03-08 00:00:00,0.0,AB22,E,5566813.0
11831,Completed,2018-03-08 15:52:36,0.0,AB22,E,5623969.0
11831,InDelivery,2018-03-09 00:00:00,0.0,AB22,E,5653213.0
11832,,,,,,
11832,NoteHotline,2019-01-28 08:20:02,1.0,AB53,G,33763215.0
11832,,,,,,
11832,InDelivery,2019-02-04 00:00:00,1.0,AB53,G,34338013.0
11832,,,,,,
11832,NoteWorkshop,2019-02-04 09:18:48,1.0,AB53,G,34371541.0
11832,Completed,2019-02-04 09:32:42,1.0,AB53,G,34372375.0
11833,Creation,2019-01-28 08:20:04,0.0,AB36,K,33763217.0
11833,,,,,,
11833,,,,,,
11833,,,,,,
11833,,,,,,
11833,NoteWorkshop,2019-02-16 15:32:31,0.0,AB36,K,35430764.0
11833,,,,,,
11834,Creation,2019-01-28 08:23:58,0.0,AB45,K,33763451.0
11834,,,,,,
11834,DeviceReceived,2019-02-05 11:44:09,0.0,AB45,K,34466662.0
11834,,,,,,
11834,NoteWorkshop,2019-02-16 12:36:03,0.0,AB45,K,35420176.0
11834,,,,,,
11835,,,,,,
11835,Creation,2019-01-28 08:28:38,1.0,AB43,,33763731.0
11835,NoteHotline,2019-01-28 08:30:45,1.0,AB43,,33763858.0
11835,DeviceReceived,2019-01-28 08:31:05,1.0,AB43,,33763878.0
11835,StatusRequest,2019-01-28 08:31:08,1.0,AB43,,33763881.0
11835,,,,,,
11835,InDelivery,2019-01-29 00:00:00,1.0,AB43,,33819613.0
11835,,,,,,
11835,Completed,2019-01-29 15:12:51,1.0,AB43,,33874384.0
11836,,,,,,
11836,DeviceReceived,2019-01-30 14:00:16,0.0,AB8,E,33956429.0
11836,,,,,,
11836,NoteHotline,2019-02-01 15:04:10,0.0,AB8,E,34133063.0
11836,StockEntry,2019-02-05 00:00:00,0.0,AB8,E,34424413.0
11836,InDelivery,2019-02-05 00:00:00,0.0,AB8,E,34424413.0
11836,,,,,,
11836,,,,,,
11837,,,,,,
11837,DeviceReceived,2019-02-01 15:32:09,0.0,AB22,L,34134742.0
11837,,,,,,
11837,,,,,,
11837,,,,,,
11837,,,,,,
11838,Creation,2019-01-28 09:44:25,0.0,AB59,L,33768278.0
11838,,,,,,
11838,DeviceReceived,2019-01-31 15:46:45,0.0,AB59,L,34049218.0
11838,StatusRequest,2019-02-11 14:40:21,0.0,AB59,L,34995634.0
11838,,,,,,
11838,,,,,,
11839,Creation,2019-01-28 10:01:37,0.0,AB49,L,33769310.0
11839,DeviceReceived,2019-01-30 06:47:09,0.0,AB49,L,33930442.0
11839,,,,,,
11839,NoteWorkshop,2019-02-08 07:24:42,0.0,AB49,L,34710295.0
11839,,,,,,
11839,,,,,,
11839,,,,,,
11839,InDelivery,2019-02-09 00:00:00,0.0,AB49,L,34770013.0
11839,Completed,2019-02-09 06:27:57,0.0,AB49,L,34793290.0
11840,Letter,2018-02-12 00:00:00,0.0,AB20,L,3493213.0
11840,,,,,,
11840,,,,,,
11840,Transmission,2018-02-27 08:50:38,0.0,AB20,L,4821051.0
11840,,,,,,
11840,,,,,,
11840,,,,,,
11840,,,,,,
11841,,,,,,
11841,DeviceReceived,2019-01-31 15:46:56,0.0,AB52,L,34049229.0
11841,Letter,2019-02-12 00:00:00,0.0,AB52,L,35029213.0
11841,InDelivery,2019-02-21 00:00:00,0.0,AB52,L,35806813.0
11841,,,,,,
11841,Completed,2019-02-21 12:27:58,0.0,AB52,L,35851691.0
11841,,,,,,
11841,NoteHotline,2019-02-26 09:11:07,0.0,AB52,L,36271880.0
11842,,,,,,
11842,DeviceReceived,2019-02-01 10:55:01,0.0,AB42,E,34118114.0
11842,,,,,,
11842,,,,,,
11842,,,,,,
11842,NoteWorkshop,2019-02-20 11:50:46,0.0,AB42,E,35763059.0
11843,,,,,,
11843,DeviceReceived,2019-02-02 15:24:24,0.0,AB49,L,34220677.0
11843,,,,,,
11843,,,,,,
11843,Approved,2019-02-15 11:22:16,0.0,AB49,L,35329349.0
11843,,,,,,
11843,InDelivery,2019-02-26 00:00:00,0.0,AB49,L,36238813.0
11843,,,,,,
11844,Creation,2019-01-28 11:30:18,1.0,AB24,E,33774631.0
11844,,,,,,
11844,,,,,,
11844,InDelivery,2019-02-05 00:00:00,1.0,AB24,E,34424413.0
11844,DeviceReceived,2019-02-05 07:54:49,1.0,AB24,E,34452902.0
11844,,,,,,
11844,,,,,,
11845,,,,,,
11845,NoteHotline,2019-01-28 11:52:15,1.0,AB20,E,33775948.0
11845,,,,,,
11845,,,,,,
11845,,,,,,
11845,Completed,2019-02-04 10:10:29,1.0,AB20,E,34374642.0
11845,NoteWorkshop,2019-02-04 11:24:01,1.0,AB20,E,34379054.0
11846,,,,,,
11846,NoteHotline,2019-01-28 12:47:28,0.0,AB20,L,33779261.0
11846,,,,,,
11846,Letter,2019-02-13 00:00:00,0.0,AB20,L,35115613.0
11846,StatusRequest,2019-02-15 11:20:23,0.0,AB20,L,35329236.0
11846,InDelivery,2019-02-19 00:00:00,0.0,AB20,L,35634013.0
11846,,,,,,
11847,,,,,,
11847,,,,,,
11847,Letter,2019-02-01 00:00:00,0.0,AB36,J,34078813.0
11847,,,,,,
11847,NoteWorkshop,2019-02-05 10:57:51,0.0,AB36,J,34463884.0
11847,,,,,,
11847,Completed,2019-02-07 15:37:21,0.0,AB36,J,34653454.0
11848,Creation,2018-02-12 11:48:54,0.0,AB40,L,3535747.0
11848,DeviceReceived,2018-02-15 14:34:54,0.0,AB40,L,3804907.0
11848,Letter,2018-02-21 00:00:00,0.0,AB40,L,4270813.0
11848,,,,,,
11848,Transmission,2018-03-05 09:22:12,0.0,AB40,L,5341345.0
11848,,,,,,
11848,,,,,,
11848,,,,,,
11848,Completed,2018-03-06 07:47:53,0.0,AB40,L,5422086.0
11849,Creation,2019-01-28 12:53:52,0.0,AB62,L,33779645.0
11849,,,,,,
11849,,,,,,
11849,Letter,2019-03-07 00:00:00,0.0,AB62,L,37016413.0
11849,Transmission,2019-03-07 16:02:53,0.0,AB62,L,37074186.0
11849,,,,,,
11849,,,,,,
11849,InDelivery,2019-03-14 00:00:00,0.0,AB62,L,37621213.0
11849,Completed,2019-03-14 06:58:49,0.0,AB62,L,37646342.0
11850,Creation,2019-01-28 12:56:58,1.0,AB9,J,33779831.0
11850,Letter,2019-01-30 00:00:00,1.0,AB9,J,33906013.0
11850,DeviceReceived,2019-01-30 12:52:48,1.0,AB9,J,33952381.0
11850,,,,,,
11850,,,,,,
11850,,,,,,
11851,,,,,,
11851,DeviceReceived,2019-01-31 15:47:44,0.0,AB38,L,34049277.0
11851,Letter,2019-02-08 00:00:00,0.0,AB38,L,34683613.0
11851,InDelivery,2019-02-11 00:00:00,0.0,AB38,L,34942813.0
11851,Transmission,2019-02-11 10:18:01,0.0,AB38,L,34979894.0
11851,Approved,2019-02-11 11:39:08,0.0,AB38,L,34984761.0
11851,NoteHotline,2019-02-11 11:39:15,0.0,AB38,L,34984768.0
11851,Completed,2019-02-11 13:10:35,0.0,AB38,L,34990248.0
11852,Creation,2019-01-28 13:58:11,0.0,AG5,E,33783504.0
11852,,,,,,
11852,,,,,,
11852,,,,,,
11852,InDelivery,2019-02-27 00:00:00,0.0,AG5,E,36325213.0
11852,,,,,,
11853,Creation,2019-01-28 14:20:47,0.0,AB20,E,33784860.0
11853,NoteHotline,2019-01-28 14:22:32,0.0,AB20,E,33784965.0
11853,,,,,,
11853,,,,,,
11853,InDelivery,2019-02-11 00:00:00,0.0,AB20,E,34942813.0
11853,,,,,,
11854,,,,,,
11854,,,,,,
11854,,,,,,
11854,,,,,,
11854,,,,,,
11854,,,,,,
11854,NoteWorkshop,2019-02-28 12:57:36,0.0,AB14,E,36458269.0
11854,,,,,,
11855,Creation,2019-01-28 14:56:57,0.0,AB8,E,33787030.0
11855,,,,,,
11855,,,,,,
11855,StockEntry,2019-02-05 00:00:00,0.0,AB8,E,34424413.0
11855,InDelivery,2019-02-05 00:00:00,0.0,AB8,E,34424413.0
11855,NoteHotline,2019-02-05 08:39:42,0.0,AB8,E,34455595.0
11855,Completed,2019-02-05 09:54:46,0.0,AB8,E,34460099.0
11855,NoteWorkshop,2019-02-06 06:49:41,0.0,AB8,E,34535394.0
11856,,,,,,
11856,,,,,,
11856,Letter,2019-02-23 00:00:00,0.0,AB61,L,35979613.0
11856,Transmission,2019-02-25 09:14:46,0.0,AB61,L,36185699.0
11856,,,,,,
11856,,,,,,
11856,,,,,,
11856,,,,,,
11856,,,,,,
11857,Creation,2019-01-28 15:41:58,0.0,AB65,L,33789731.0
11857,,,,,,
11857,,,,,,
11857,,,,,,
11857,,,,,,
11857,NoteHotline,2019-02-14 07:46:47,0.0,AB65,L,35230020.0
11857,InDelivery,2019-02-21 00:00:00,0.0,AB65,L,35806813.0
11857,,,,,,
11858,Creation,2019-01-28 16:00:09,0.0,AB59,L,33790822.0
11858,,,,,,
11858,,,,,,
11858,,,,,,
11858,,,,,,
11858,,,,,,
11859,Creation,2018-01-04 10:54:29,0.0,AB52,L,162882.0
11859,DeviceReceived,2018-01-09 13:14:47,0.0,AB52,L,603300.0
11859,,,,,,
11859,NoteWorkshop,2018-01-10 14:16:58,0.0,AB52,L,693431.0
11859,,,,,,
11859,Approved,2018-01-11 12:00:26,0.0,AB52,L,771639.0
11859,,,,,,
11859,InDelivery,2018-01-15 00:00:00,0.0,AB52,L,1074013.0
11859,Completed,2018-01-15 07:35:37,0.0,AB52,L,1101350.0
11860,Creation,2018-02-12 11:48:55,0.0,AB50,L,3535748.0
11860,,,,,,
11860,,,,,,
11860,Approved,2018-03-12 07:53:16,0.0,AB50,L,5940809.0
11860,,,,,,
11860,,,,,,
11860,,,,,,
11860,,,,,,
11861,,,,,,
11861,DeviceReceived,2019-02-08 11:25:48,0.0,AB52,L,34724761.0
11861,,,,,,
11861,,,,,,
11861,NoteHotline,2019-03-08 13:36:41,0.0,AB52,L,37151814.0
11861,,,,,,
11861,Completed,2019-03-15 09:28:22,0.0,AB52,L,37741715.0
11862,Creation,2019-01-28 08:40:24,0.0,AB8,E,33764437.0
11862,,,,,,
11862,DeviceReceived,2019-01-30 15:16:13,0.0,AB8,E,33960986.0
11862,,,,,,
11862,,,,,,
11862,Completed,2019-02-06 17:44:19,0.0,AB8,E,34574672.0
11862,,,,,,
11862,,,,,,
11863,Creation,2019-01-28 09:01:28,0.0,AB62,E,33765701.0
11863,DeviceReceived,2019-02-04 14:26:32,0.0,AB62,E,34390005.0
11863,,,,,,
11863,StatusRequest,2019-02-15 07:59:58,0.0,AB62,E,35317211.0
11863,NoteHotline,2019-02-27 14:55:31,0.0,AB62,E,36378944.0
11863,,,,,,
11863,InDelivery,2019-02-28 00:00:00,0.0,AB62,E,36411613.0
11863,,,,,,
11863,,,,,,
11864,Creation,2019-01-28 09:16:09,0.0,AB49,J,33766582.0
11864,,,,,,
11864,,,,,,
11864,,,,,,
11864,Transmission,2019-02-11 12:55:08,0.0,AB49,J,34989321.0
11864,,,,,,
11864,,,,,,
11864,,,,,,
11864,,,,,,
11865,,,,,,
11865,Letter,2019-01-28 00:00:00,0.0,AB45,J,33733213.0
11865,Creation,2019-01-28 09:47:03,0.0,AB45,J,33768436.0
11865,,,,,,
11865,InDelivery,2019-02-01 00:00:00,0.0,AB45,J,34078813.0
11865,Completed,2019-02-01 17:35:32,0.0,AB45,J,34142145.0
11866,Creation,2018-02-12 11:48:55,0.0,AB34,L,3535748.0
11866,,,,,,
11866,Letter,2018-02-21 00:00:00,0.0,AB34,L,4270813.0
11866,Completed,2018-02-27 08:30:27,0.0,AB34,L,4819840.0
11866,,,,,,
11867,,,,,,
11867,,,,,,
11867,,,,,,
11867,Transmission,2019-02-11 09:18:56,0.0,AB56,E,34976349.0
11867,Approved,2019-02-13 14:23:44,0.0,AB56,E,35167437.0
11867,,,,,,
11867,,,,,,
11867,,,,,,
11867,,,,,,
11867,Completed,2019-02-14 14:24:51,0.0,AB56,E,35253904.0
11868,Creation,2019-01-28 10:15:38,0.0,AB32,L,33770151.0
11868,,,,,,
11868,Letter,2019-02-13 00:00:00,0.0,AB32,L,35115613.0
11868,,,,,,
11868,Transmission,2019-02-13 09:35:30,0.0,AB32,L,35150143.0
11868,Approved,2019-02-14 11:30:50,0.0,AB32,L,35243463.0
11868,,,,,,
11868,,,,,,
11868,Completed,2019-03-01 14:18:42,0.0,AB32,L,36549535.0
11869,,,,,,
11869,StatusRequest,2019-01-28 10:29:47,1.0,AB67,E,33771000.0
11869,,,,,,
11869,DeviceReceived,2019-02-01 11:08:08,1.0,AB67,E,34118901.0
11869,InDelivery,2019-02-06 00:00:00,1.0,AB67,E,34510813.0
11869,NoteWorkshop,2019-02-06 13:28:06,1.0,AB67,E,34559299.0
11869,Completed,2019-02-06 13:28:26,1.0,AB67,E,34559319.0
11869,,,,,,
11870,Creation,2019-01-28 10:41:03,0.0,AB28,L,33771676.0
11870,DeviceReceived,2019-02-02 15:24:15,0.0,AB28,L,34220668.0
11870,,,,,,
11870,StatusRequest,2019-02-19 09:51:57,0.0,AB28,L,35669530.0
11870,,,,,,
11870,Completed,2019-02-22 13:42:14,0.0,AB28,L,35942547.0
11871,Creation,2019-01-28 12:25:49,1.0,AB8,E,33777962.0
11871,DeviceReceived,2019-02-05 07:06:50,1.0,AB8,E,34450023.0
11871,InDelivery,2019-02-06 00:00:00,1.0,AB8,E,34510813.0
11871,,,,,,
11871,NoteWorkshop,2019-02-19 14:32:53,1.0,AB8,E,35686386.0
11872,,,,,,
11872,NoteHotline,2019-01-28 12:34:14,0.0,AB40,E,33778467.0
11872,DeviceReceived,2019-01-30 15:07:59,0.0,AB40,E,33960492.0
11872,Letter,2019-02-06 00:00:00,0.0,AB40,E,34510813.0
11872,,,,,,
11872,,,,,,
11872,,,,,,
11872,,,,,,
11873,,,,,,
11873,,,,,,
11873,,,,,,
11873,InDelivery,2019-02-06 00:00:00,0.0,AB46,J,34510813.0
11873,,,,,,
11873,Completed,2019-02-06 16:45:35,0.0,AB46,J,34571148.0
11874,Creation,2018-02-12 11:48:55,0.0,AB20,L,3535748.0
11874,DeviceReceived,2018-02-15 14:34:43,0.0,AB20,L,3804896.0
11874,Letter,2018-02-21 00:00:00,0.0,AB20,L,4270813.0
11874,Transmission,2018-02-27 08:52:15,0.0,AB20,L,4821148.0
11874,,,,,,
11874,,,,,,
11874,,,,,,
11874,,,,,,
11875,Creation,2019-01-28 07:56:20,0.0,AB62,L,33761793.0
11875,,,,,,
11875,,,,,,
11875,,,,,,
11875,Completed,2019-02-21 14:38:17,0.0,AB62,L,35859510.0
11876,,,,,,
11876,,,,,,
11876,Letter,2019-02-11 00:00:00,0.0,AB43,L,34942813.0
11876,InDelivery,2019-02-18 00:00:00,0.0,AB43,L,35547613.0
11876,NoteWorkshop,2019-02-18 10:10:53,0.0,AB43,L,35584266.0
