CaseID,Activity,CompleteTimestamp,CumTimeInterval
6259,Activity A,1970-01-01 09:00:00,0.0
6259,Activity D,1970-01-01 10:00:00,3600.0
6259,Activity C,1970-01-01 10:00:00,3600.0
6259,Activity B,1970-01-01 11:00:00,7200.0
6259,Activity E,1970-01-01 12:00:00,10800.0
6259,Activity I,1970-01-01 13:00:00,14400.0
6259,Activity F,1970-01-01 14:00:00,18000.0
6259,Activity J,1970-01-01 15:00:00,21600.0
6260,Activity A,1970-01-01 09:00:00,0.0
6260,Activity C,1970-01-01 10:00:00,3600.0
6260,Activity D,1970-01-01 10:00:00,3600.0
6260,Activity B,1970-01-01 11:00:00,7200.0
6260,Activity E,1970-01-01 12:00:00,10800.0
6260,Activity I,1970-01-01 13:00:00,14400.0
6260,Activity F,1970-01-01 14:00:00,18000.0
6260,Activity J,1970-01-01 15:00:00,21600.0
6261,Activity A,1970-01-01 09:00:00,0.0
6261,Activity D,1970-01-01 10:00:00,3600.0
6261,Activity C,1970-01-01 10:00:00,3600.0
6261,Activity B,1970-01-01 11:00:00,7200.0
6261,Activity E,1970-01-01 12:00:00,10800.0
6261,Activity G,1970-01-01 13:00:00,14400.0
6261,Activity F,1970-01-01 14:00:00,18000.0
6261,Activity J,1970-01-01 15:00:00,21600.0
6262,Activity A,1970-01-01 09:00:00,0.0
6262,Activity D,1970-01-01 10:00:00,3600.0
6262,Activity C,1970-01-01 10:00:00,3600.0
6262,Activity B,1970-01-01 11:00:00,7200.0
6262,Activity E,1970-01-01 12:00:00,10800.0
6262,Activity I,1970-01-01 13:00:00,14400.0
6262,Activity F,1970-01-01 14:00:00,18000.0
6262,Activity J,1970-01-01 15:00:00,21600.0
6263,Activity A,1970-01-01 09:00:00,0.0
6263,Activity D,1970-01-01 10:00:00,3600.0
6263,Activity C,1970-01-01 10:00:00,3600.0
6263,Activity B,1970-01-01 11:00:00,7200.0
6263,Activity E,1970-01-01 12:00:00,10800.0
6263,Activity I,1970-01-01 13:00:00,14400.0
6263,Activity F,1970-01-01 14:00:00,18000.0
6263,Activity J,1970-01-01 15:00:00,21600.0
6264,Activity A,1970-01-01 09:00:00,0.0
6264,Activity C,1970-01-01 10:00:00,3600.0
6264,Activity D,1970-01-01 10:00:00,3600.0
6264,Activity B,1970-01-01 11:00:00,7200.0
6264,Activity E,1970-01-01 12:00:00,10800.0
6264,Activity I,1970-01-01 13:00:00,14400.0
6264,Activity F,1970-01-01 14:00:00,18000.0
6264,Activity J,1970-01-01 15:00:00,21600.0
6265,Activity A,1970-01-01 09:00:00,0.0
6265,Activity C,1970-01-01 10:00:00,3600.0
6265,Activity D,1970-01-01 10:00:00,3600.0
6265,Activity B,1970-01-01 11:00:00,7200.0
6265,Activity E,1970-01-01 12:00:00,10800.0
6265,Activity H,1970-01-01 13:00:00,14400.0
6265,Activity F,1970-01-01 14:00:00,18000.0
6265,Activity J,1970-01-01 15:00:00,21600.0
6266,Activity A,1970-01-01 09:00:00,0.0
6266,Activity D,1970-01-01 10:00:00,3600.0
6266,Activity C,1970-01-01 10:00:00,3600.0
6266,Activity B,1970-01-01 11:00:00,7200.0
6266,Activity E,1970-01-01 12:00:00,10800.0
6266,Activity I,1970-01-01 13:00:00,14400.0
6266,Activity F,1970-01-01 14:00:00,18000.0
6266,Activity J,1970-01-01 15:00:00,21600.0
6267,Activity A,1970-01-01 09:00:00,0.0
6267,Activity C,1970-01-01 10:00:00,3600.0
6267,Activity D,1970-01-01 10:00:00,3600.0
6267,Activity B,1970-01-01 11:00:00,7200.0
6267,Activity E,1970-01-01 12:00:00,10800.0
6267,Activity G,1970-01-01 13:00:00,14400.0
6267,Activity F,1970-01-01 14:00:00,18000.0
6267,Activity J,1970-01-01 15:00:00,21600.0
6268,Activity A,1970-01-01 09:00:00,0.0
6268,Activity C,1970-01-01 10:00:00,3600.0
6268,Activity D,1970-01-01 10:00:00,3600.0
6268,Activity B,1970-01-01 11:00:00,7200.0
6268,Activity E,1970-01-01 12:00:00,10800.0
6268,Activity I,1970-01-01 13:00:00,14400.0
6268,Activity F,1970-01-01 14:00:00,18000.0
6268,Activity J,1970-01-01 15:00:00,21600.0
6269,Activity A,1970-01-01 09:00:00,0.0
6269,Activity D,1970-01-01 10:00:00,3600.0
6269,Activity C,1970-01-01 10:00:00,3600.0
6269,Activity B,1970-01-01 11:00:00,7200.0
6269,Activity E,1970-01-01 12:00:00,10800.0
6269,Activity I,1970-01-01 13:00:00,14400.0
6269,Activity F,1970-01-01 14:00:00,18000.0
6269,Activity J,1970-01-01 15:00:00,21600.0
6270,Activity A,1970-01-01 09:00:00,0.0
6270,Activity D,1970-01-01 10:00:00,3600.0
6270,Activity C,1970-01-01 10:00:00,3600.0
6270,Activity B,1970-01-01 11:00:00,7200.0
6270,Activity E,1970-01-01 12:00:00,10800.0
6270,Activity G,1970-01-01 13:00:00,14400.0
6270,Activity F,1970-01-01 14:00:00,18000.0
6270,Activity J,1970-01-01 15:00:00,21600.0
6271,Activity A,1970-01-01 09:00:00,0.0
6271,Activity C,1970-01-01 10:00:00,3600.0
6271,Activity D,1970-01-01 10:00:00,3600.0
6271,Activity B,1970-01-01 11:00:00,7200.0
6271,Activity E,1970-01-01 12:00:00,10800.0
6271,Activity I,1970-01-01 13:00:00,14400.0
6271,Activity F,1970-01-01 14:00:00,18000.0
6271,Activity J,1970-01-01 15:00:00,21600.0
6272,Activity A,1970-01-01 09:00:00,0.0
6272,Activity D,1970-01-01 10:00:00,3600.0
6272,Activity C,1970-01-01 10:00:00,3600.0
6272,Activity B,1970-01-01 11:00:00,7200.0
6272,Activity E,1970-01-01 12:00:00,10800.0
6272,Activity H,1970-01-01 13:00:00,14400.0
6272,Activity F,1970-01-01 14:00:00,18000.0
6272,Activity J,1970-01-01 15:00:00,21600.0
6273,Activity A,1970-01-01 09:00:00,0.0
6273,Activity D,1970-01-01 10:00:00,3600.0
6273,Activity C,1970-01-01 10:00:00,3600.0
6273,Activity B,1970-01-01 11:00:00,7200.0
6273,Activity E,1970-01-01 12:00:00,10800.0
6273,Activity G,1970-01-01 13:00:00,14400.0
6273,Activity F,1970-01-01 14:00:00,18000.0
6273,Activity J,1970-01-01 15:00:00,21600.0
6274,Activity A,1970-01-01 09:00:00,0.0
6274,Activity D,1970-01-01 10:00:00,3600.0
6274,Activity C,1970-01-01 10:00:00,3600.0
6274,Activity B,1970-01-01 11:00:00,7200.0
6274,Activity E,1970-01-01 12:00:00,10800.0
6274,Activity G,1970-01-01 13:00:00,14400.0
6274,Activity F,1970-01-01 14:00:00,18000.0
6274,Activity J,1970-01-01 15:00:00,21600.0
6275,Activity A,1970-01-01 09:00:00,0.0
6275,Activity C,1970-01-01 10:00:00,3600.0
6275,Activity D,1970-01-01 10:00:00,3600.0
6275,Activity B,1970-01-01 11:00:00,7200.0
6275,Activity E,1970-01-01 12:00:00,10800.0
6275,Activity I,1970-01-01 13:00:00,14400.0
6275,Activity F,1970-01-01 14:00:00,18000.0
6275,Activity J,1970-01-01 15:00:00,21600.0
6276,Activity A,1970-01-01 09:00:00,0.0
6276,Activity D,1970-01-01 10:00:00,3600.0
6276,Activity C,1970-01-01 10:00:00,3600.0
6276,Activity B,1970-01-01 11:00:00,7200.0
6276,Activity E,1970-01-01 12:00:00,10800.0
6276,Activity G,1970-01-01 13:00:00,14400.0
6276,Activity F,1970-01-01 14:00:00,18000.0
6276,Activity J,1970-01-01 15:00:00,21600.0
6277,Activity A,1970-01-01 09:00:00,0.0
6277,Activity D,1970-01-01 10:00:00,3600.0
6277,Activity C,1970-01-01 10:00:00,3600.0
6277,Activity B,1970-01-01 11:00:00,7200.0
6277,Activity E,1970-01-01 12:00:00,10800.0
6277,Activity G,1970-01-01 13:00:00,14400.0
6277,Activity F,1970-01-01 14:00:00,18000.0
6277,Activity J,1970-01-01 15:00:00,21600.0
6278,Activity A,1970-01-01 09:00:00,0.0
6278,Activity C,1970-01-01 10:00:00,3600.0
6278,Activity D,1970-01-01 10:00:00,3600.0
6278,Activity B,1970-01-01 11:00:00,7200.0
6278,Activity E,1970-01-01 12:00:00,10800.0
6278,Activity G,1970-01-01 13:00:00,14400.0
6278,Activity F,1970-01-01 14:00:00,18000.0
6278,Activity J,1970-01-01 15:00:00,21600.0
6279,Activity A,1970-01-01 09:00:00,0.0
6279,Activity D,1970-01-01 10:00:00,3600.0
6279,Activity C,1970-01-01 10:00:00,3600.0
6279,Activity B,1970-01-01 11:00:00,7200.0
6279,Activity E,1970-01-01 12:00:00,10800.0
6279,Activity G,1970-01-01 13:00:00,14400.0
6279,Activity F,1970-01-01 14:00:00,18000.0
6279,Activity J,1970-01-01 15:00:00,21600.0
6280,Activity A,1970-01-01 09:00:00,0.0
6280,Activity D,1970-01-01 10:00:00,3600.0
6280,Activity C,1970-01-01 10:00:00,3600.0
6280,Activity B,1970-01-01 11:00:00,7200.0
6280,Activity E,1970-01-01 12:00:00,10800.0
6280,Activity I,1970-01-01 13:00:00,14400.0
6280,Activity F,1970-01-01 14:00:00,18000.0
6280,Activity J,1970-01-01 15:00:00,21600.0
6281,Activity A,1970-01-01 09:00:00,0.0
6281,Activity D,1970-01-01 10:00:00,3600.0
6281,Activity C,1970-01-01 10:00:00,3600.0
6281,Activity B,1970-01-01 11:00:00,7200.0
6281,Activity E,1970-01-01 12:00:00,10800.0
6281,Activity H,1970-01-01 13:00:00,14400.0
6281,Activity F,1970-01-01 14:00:00,18000.0
6281,Activity J,1970-01-01 15:00:00,21600.0
6282,Activity A,1970-01-01 09:00:00,0.0
6282,Activity C,1970-01-01 10:00:00,3600.0
6282,Activity D,1970-01-01 10:00:00,3600.0
6282,Activity B,1970-01-01 11:00:00,7200.0
6282,Activity E,1970-01-01 12:00:00,10800.0
6282,Activity H,1970-01-01 13:00:00,14400.0
6282,Activity F,1970-01-01 14:00:00,18000.0
6282,Activity J,1970-01-01 15:00:00,21600.0
6283,Activity A,1970-01-01 09:00:00,0.0
6283,Activity D,1970-01-01 10:00:00,3600.0
6283,Activity C,1970-01-01 10:00:00,3600.0
6283,Activity B,1970-01-01 11:00:00,7200.0
6283,Activity E,1970-01-01 12:00:00,10800.0
6283,Activity I,1970-01-01 13:00:00,14400.0
6283,Activity F,1970-01-01 14:00:00,18000.0
6283,Activity J,1970-01-01 15:00:00,21600.0
6284,Activity A,1970-01-01 09:00:00,0.0
6284,Activity D,1970-01-01 10:00:00,3600.0
6284,Activity C,1970-01-01 10:00:00,3600.0
6284,Activity B,1970-01-01 11:00:00,7200.0
6284,Activity E,1970-01-01 12:00:00,10800.0
6284,Activity G,1970-01-01 13:00:00,14400.0
6284,Activity F,1970-01-01 14:00:00,18000.0
6284,Activity J,1970-01-01 15:00:00,21600.0
6285,Activity A,1970-01-01 09:00:00,0.0
6285,Activity D,1970-01-01 10:00:00,3600.0
6285,Activity C,1970-01-01 10:00:00,3600.0
6285,Activity B,1970-01-01 11:00:00,7200.0
6285,Activity E,1970-01-01 12:00:00,10800.0
6285,Activity G,1970-01-01 13:00:00,14400.0
6285,Activity F,1970-01-01 14:00:00,18000.0
6285,Activity J,1970-01-01 15:00:00,21600.0
6286,Activity A,1970-01-01 09:00:00,0.0
6286,Activity C,1970-01-01 10:00:00,3600.0
6286,Activity D,1970-01-01 10:00:00,3600.0
6286,Activity B,1970-01-01 11:00:00,7200.0
6286,Activity E,1970-01-01 12:00:00,10800.0
6286,Activity H,1970-01-01 13:00:00,14400.0
6286,Activity F,1970-01-01 14:00:00,18000.0
6286,Activity J,1970-01-01 15:00:00,21600.0
6287,Activity A,1970-01-01 09:00:00,0.0
6287,Activity D,1970-01-01 10:00:00,3600.0
6287,Activity C,1970-01-01 10:00:00,3600.0
6287,Activity B,1970-01-01 11:00:00,7200.0
6287,Activity E,1970-01-01 12:00:00,10800.0
6287,Activity H,1970-01-01 13:00:00,14400.0
6287,Activity F,1970-01-01 14:00:00,18000.0
6287,Activity J,1970-01-01 15:00:00,21600.0
6288,Activity A,1970-01-01 09:00:00,0.0
6288,Activity C,1970-01-01 10:00:00,3600.0
6288,Activity D,1970-01-01 10:00:00,3600.0
6288,Activity B,1970-01-01 11:00:00,7200.0
6288,Activity E,1970-01-01 12:00:00,10800.0
6288,Activity H,1970-01-01 13:00:00,14400.0
6288,Activity F,1970-01-01 14:00:00,18000.0
6288,Activity J,1970-01-01 15:00:00,21600.0
6289,Activity A,1970-01-01 09:00:00,0.0
6289,Activity C,1970-01-01 10:00:00,3600.0
6289,Activity D,1970-01-01 10:00:00,3600.0
6289,Activity B,1970-01-01 11:00:00,7200.0
6289,Activity E,1970-01-01 12:00:00,10800.0
6289,Activity I,1970-01-01 13:00:00,14400.0
6289,Activity F,1970-01-01 14:00:00,18000.0
6289,Activity J,1970-01-01 15:00:00,21600.0
6290,Activity A,1970-01-01 09:00:00,0.0
6290,Activity C,1970-01-01 10:00:00,3600.0
6290,Activity D,1970-01-01 10:00:00,3600.0
6290,Activity B,1970-01-01 11:00:00,7200.0
6290,Activity E,1970-01-01 12:00:00,10800.0
6290,Activity G,1970-01-01 13:00:00,14400.0
6290,Activity F,1970-01-01 14:00:00,18000.0
6290,Activity J,1970-01-01 15:00:00,21600.0
6291,Activity A,1970-01-01 09:00:00,0.0
6291,Activity D,1970-01-01 10:00:00,3600.0
6291,Activity C,1970-01-01 10:00:00,3600.0
6291,Activity B,1970-01-01 11:00:00,7200.0
6291,Activity E,1970-01-01 12:00:00,10800.0
6291,Activity H,1970-01-01 13:00:00,14400.0
6291,Activity F,1970-01-01 14:00:00,18000.0
6291,Activity J,1970-01-01 15:00:00,21600.0
6292,Activity A,1970-01-01 09:00:00,0.0
6292,Activity D,1970-01-01 10:00:00,3600.0
6292,Activity C,1970-01-01 10:00:00,3600.0
6292,Activity B,1970-01-01 11:00:00,7200.0
6292,Activity E,1970-01-01 12:00:00,10800.0
6292,Activity I,1970-01-01 13:00:00,14400.0
6292,Activity F,1970-01-01 14:00:00,18000.0
6292,Activity J,1970-01-01 15:00:00,21600.0
6293,Activity A,1970-01-01 09:00:00,0.0
6293,Activity D,1970-01-01 10:00:00,3600.0
6293,Activity C,1970-01-01 10:00:00,3600.0
6293,Activity B,1970-01-01 11:00:00,7200.0
6293,Activity E,1970-01-01 12:00:00,10800.0
6293,Activity I,1970-01-01 13:00:00,14400.0
6293,Activity F,1970-01-01 14:00:00,18000.0
6293,Activity J,1970-01-01 15:00:00,21600.0
6294,Activity A,1970-01-01 09:00:00,0.0
6294,Activity C,1970-01-01 10:00:00,3600.0
6294,Activity D,1970-01-01 10:00:00,3600.0
6294,Activity B,1970-01-01 11:00:00,7200.0
6294,Activity E,1970-01-01 12:00:00,10800.0
6294,Activity I,1970-01-01 13:00:00,14400.0
6294,Activity F,1970-01-01 14:00:00,18000.0
6294,Activity J,1970-01-01 15:00:00,21600.0
6295,Activity A,1970-01-01 09:00:00,0.0
6295,Activity C,1970-01-01 10:00:00,3600.0
6295,Activity D,1970-01-01 10:00:00,3600.0
6295,Activity B,1970-01-01 11:00:00,7200.0
6295,Activity E,1970-01-01 12:00:00,10800.0
6295,Activity G,1970-01-01 13:00:00,14400.0
6295,Activity F,1970-01-01 14:00:00,18000.0
6295,Activity J,1970-01-01 15:00:00,21600.0
6296,Activity A,1970-01-01 09:00:00,0.0
6296,Activity D,1970-01-01 10:00:00,3600.0
6296,Activity C,1970-01-01 10:00:00,3600.0
6296,Activity B,1970-01-01 11:00:00,7200.0
6296,Activity E,1970-01-01 12:00:00,10800.0
6296,Activity G,1970-01-01 13:00:00,14400.0
6296,Activity F,1970-01-01 14:00:00,18000.0
6296,Activity J,1970-01-01 15:00:00,21600.0
6297,Activity A,1970-01-01 09:00:00,0.0
6297,Activity C,1970-01-01 10:00:00,3600.0
6297,Activity D,1970-01-01 10:00:00,3600.0
6297,Activity B,1970-01-01 11:00:00,7200.0
6297,Activity E,1970-01-01 12:00:00,10800.0
6297,Activity H,1970-01-01 13:00:00,14400.0
6297,Activity F,1970-01-01 14:00:00,18000.0
6297,Activity J,1970-01-01 15:00:00,21600.0
6298,Activity A,1970-01-01 09:00:00,0.0
6298,Activity C,1970-01-01 10:00:00,3600.0
6298,Activity D,1970-01-01 10:00:00,3600.0
6298,Activity B,1970-01-01 11:00:00,7200.0
6298,Activity E,1970-01-01 12:00:00,10800.0
6298,Activity G,1970-01-01 13:00:00,14400.0
6298,Activity F,1970-01-01 14:00:00,18000.0
6298,Activity J,1970-01-01 15:00:00,21600.0
6299,Activity A,1970-01-01 09:00:00,0.0
6299,Activity D,1970-01-01 10:00:00,3600.0
6299,Activity C,1970-01-01 10:00:00,3600.0
6299,Activity B,1970-01-01 11:00:00,7200.0
6299,Activity E,1970-01-01 12:00:00,10800.0
6299,Activity I,1970-01-01 13:00:00,14400.0
6299,Activity F,1970-01-01 14:00:00,18000.0
6299,Activity J,1970-01-01 15:00:00,21600.0
6300,Activity A,1970-01-01 09:00:00,0.0
6300,Activity C,1970-01-01 10:00:00,3600.0
6300,Activity D,1970-01-01 10:00:00,3600.0
6300,Activity B,1970-01-01 11:00:00,7200.0
6300,Activity E,1970-01-01 12:00:00,10800.0
6300,Activity G,1970-01-01 13:00:00,14400.0
6300,Activity F,1970-01-01 14:00:00,18000.0
6300,Activity J,1970-01-01 15:00:00,21600.0
6301,Activity A,1970-01-01 09:00:00,0.0
6301,Activity C,1970-01-01 10:00:00,3600.0
6301,Activity D,1970-01-01 10:00:00,3600.0
6301,Activity B,1970-01-01 11:00:00,7200.0
6301,Activity E,1970-01-01 12:00:00,10800.0
6301,Activity H,1970-01-01 13:00:00,14400.0
6301,Activity F,1970-01-01 14:00:00,18000.0
6301,Activity J,1970-01-01 15:00:00,21600.0
6302,Activity A,1970-01-01 09:00:00,0.0
6302,Activity D,1970-01-01 10:00:00,3600.0
6302,Activity C,1970-01-01 10:00:00,3600.0
6302,Activity B,1970-01-01 11:00:00,7200.0
6302,Activity E,1970-01-01 12:00:00,10800.0
6302,Activity G,1970-01-01 13:00:00,14400.0
6302,Activity F,1970-01-01 14:00:00,18000.0
6302,Activity J,1970-01-01 15:00:00,21600.0
6303,Activity A,1970-01-01 09:00:00,0.0
6303,Activity C,1970-01-01 10:00:00,3600.0
6303,Activity D,1970-01-01 10:00:00,3600.0
6303,Activity B,1970-01-01 11:00:00,7200.0
6303,Activity E,1970-01-01 12:00:00,10800.0
6303,Activity G,1970-01-01 13:00:00,14400.0
6303,Activity F,1970-01-01 14:00:00,18000.0
6303,Activity J,1970-01-01 15:00:00,21600.0
6304,Activity A,1970-01-01 09:00:00,0.0
6304,Activity D,1970-01-01 10:00:00,3600.0
6304,Activity C,1970-01-01 10:00:00,3600.0
6304,Activity B,1970-01-01 11:00:00,7200.0
6304,Activity E,1970-01-01 12:00:00,10800.0
6304,Activity H,1970-01-01 13:00:00,14400.0
6304,Activity F,1970-01-01 14:00:00,18000.0
6304,Activity J,1970-01-01 15:00:00,21600.0
6305,Activity A,1970-01-01 09:00:00,0.0
6305,Activity D,1970-01-01 10:00:00,3600.0
6305,Activity C,1970-01-01 10:00:00,3600.0
6305,Activity B,1970-01-01 11:00:00,7200.0
6305,Activity E,1970-01-01 12:00:00,10800.0
6305,Activity H,1970-01-01 13:00:00,14400.0
6305,Activity F,1970-01-01 14:00:00,18000.0
6305,Activity J,1970-01-01 15:00:00,21600.0
6306,Activity A,1970-01-01 09:00:00,0.0
6306,Activity C,1970-01-01 10:00:00,3600.0
6306,Activity D,1970-01-01 10:00:00,3600.0
6306,Activity B,1970-01-01 11:00:00,7200.0
6306,Activity E,1970-01-01 12:00:00,10800.0
6306,Activity H,1970-01-01 13:00:00,14400.0
6306,Activity F,1970-01-01 14:00:00,18000.0
6306,Activity J,1970-01-01 15:00:00,21600.0
6307,Activity A,1970-01-01 09:00:00,0.0
6307,Activity D,1970-01-01 10:00:00,3600.0
6307,Activity C,1970-01-01 10:00:00,3600.0
6307,Activity B,1970-01-01 11:00:00,7200.0
6307,Activity E,1970-01-01 12:00:00,10800.0
6307,Activity I,1970-01-01 13:00:00,14400.0
6307,Activity F,1970-01-01 14:00:00,18000.0
6307,Activity J,1970-01-01 15:00:00,21600.0
6308,Activity A,1970-01-01 09:00:00,0.0
6308,Activity C,1970-01-01 10:00:00,3600.0
6308,Activity D,1970-01-01 10:00:00,3600.0
6308,Activity B,1970-01-01 11:00:00,7200.0
6308,Activity E,1970-01-01 12:00:00,10800.0
6308,Activity G,1970-01-01 13:00:00,14400.0
6308,Activity F,1970-01-01 14:00:00,18000.0
6308,Activity J,1970-01-01 15:00:00,21600.0
6309,Activity A,1970-01-01 09:00:00,0.0
6309,Activity C,1970-01-01 10:00:00,3600.0
6309,Activity D,1970-01-01 10:00:00,3600.0
6309,Activity B,1970-01-01 11:00:00,7200.0
6309,Activity E,1970-01-01 12:00:00,10800.0
6309,Activity I,1970-01-01 13:00:00,14400.0
6309,Activity F,1970-01-01 14:00:00,18000.0
6309,Activity J,1970-01-01 15:00:00,21600.0
6310,Activity A,1970-01-01 09:00:00,0.0
6310,Activity C,1970-01-01 10:00:00,3600.0
6310,Activity D,1970-01-01 10:00:00,3600.0
6310,Activity B,1970-01-01 11:00:00,7200.0
6310,Activity E,1970-01-01 12:00:00,10800.0
6310,Activity H,1970-01-01 13:00:00,14400.0
6310,Activity F,1970-01-01 14:00:00,18000.0
6310,Activity J,1970-01-01 15:00:00,21600.0
6311,Activity A,1970-01-01 09:00:00,0.0
6311,Activity C,1970-01-01 10:00:00,3600.0
6311,Activity D,1970-01-01 10:00:00,3600.0
6311,Activity B,1970-01-01 11:00:00,7200.0
6311,Activity E,1970-01-01 12:00:00,10800.0
6311,Activity G,1970-01-01 13:00:00,14400.0
6311,Activity F,1970-01-01 14:00:00,18000.0
6311,Activity J,1970-01-01 15:00:00,21600.0
6312,Activity A,1970-01-01 09:00:00,0.0
6312,Activity D,1970-01-01 10:00:00,3600.0
6312,Activity C,1970-01-01 10:00:00,3600.0
6312,Activity B,1970-01-01 11:00:00,7200.0
6312,Activity E,1970-01-01 12:00:00,10800.0
6312,Activity I,1970-01-01 13:00:00,14400.0
6312,Activity F,1970-01-01 14:00:00,18000.0
6312,Activity J,1970-01-01 15:00:00,21600.0
6313,Activity A,1970-01-01 09:00:00,0.0
6313,Activity D,1970-01-01 10:00:00,3600.0
6313,Activity C,1970-01-01 10:00:00,3600.0
6313,Activity B,1970-01-01 11:00:00,7200.0
6313,Activity E,1970-01-01 12:00:00,10800.0
6313,Activity G,1970-01-01 13:00:00,14400.0
6313,Activity F,1970-01-01 14:00:00,18000.0
6313,Activity J,1970-01-01 15:00:00,21600.0
6314,Activity A,1970-01-01 09:00:00,0.0
6314,Activity D,1970-01-01 10:00:00,3600.0
6314,Activity C,1970-01-01 10:00:00,3600.0
6314,Activity B,1970-01-01 11:00:00,7200.0
6314,Activity E,1970-01-01 12:00:00,10800.0
6314,Activity G,1970-01-01 13:00:00,14400.0
6314,Activity F,1970-01-01 14:00:00,18000.0
6314,Activity J,1970-01-01 15:00:00,21600.0
6315,Activity A,1970-01-01 09:00:00,0.0
6315,Activity C,1970-01-01 10:00:00,3600.0
6315,Activity D,1970-01-01 10:00:00,3600.0
6315,Activity B,1970-01-01 11:00:00,7200.0
6315,Activity E,1970-01-01 12:00:00,10800.0
6315,Activity I,1970-01-01 13:00:00,14400.0
6315,Activity F,1970-01-01 14:00:00,18000.0
6315,Activity J,1970-01-01 15:00:00,21600.0
6316,Activity A,1970-01-01 09:00:00,0.0
6316,Activity C,1970-01-01 10:00:00,3600.0
6316,Activity D,1970-01-01 10:00:00,3600.0
6316,Activity B,1970-01-01 11:00:00,7200.0
6316,Activity E,1970-01-01 12:00:00,10800.0
6316,Activity H,1970-01-01 13:00:00,14400.0
6316,Activity F,1970-01-01 14:00:00,18000.0
6316,Activity J,1970-01-01 15:00:00,21600.0
6317,Activity A,1970-01-01 09:00:00,0.0
6317,Activity C,1970-01-01 10:00:00,3600.0
6317,Activity D,1970-01-01 10:00:00,3600.0
6317,Activity B,1970-01-01 11:00:00,7200.0
6317,Activity E,1970-01-01 12:00:00,10800.0
6317,Activity H,1970-01-01 13:00:00,14400.0
6317,Activity F,1970-01-01 14:00:00,18000.0
6317,Activity J,1970-01-01 15:00:00,21600.0
6318,Activity A,1970-01-01 09:00:00,0.0
6318,Activity D,1970-01-01 10:00:00,3600.0
6318,Activity C,1970-01-01 10:00:00,3600.0
6318,Activity B,1970-01-01 11:00:00,7200.0
6318,Activity E,1970-01-01 12:00:00,10800.0
6318,Activity H,1970-01-01 13:00:00,14400.0
6318,Activity F,1970-01-01 14:00:00,18000.0
6318,Activity J,1970-01-01 15:00:00,21600.0
6319,Activity A,1970-01-01 09:00:00,0.0
6319,Activity D,1970-01-01 10:00:00,3600.0
6319,Activity C,1970-01-01 10:00:00,3600.0
6319,Activity B,1970-01-01 11:00:00,7200.0
6319,Activity E,1970-01-01 12:00:00,10800.0
6319,Activity H,1970-01-01 13:00:00,14400.0
6319,Activity F,1970-01-01 14:00:00,18000.0
6319,Activity J,1970-01-01 15:00:00,21600.0
6320,Activity A,1970-01-01 09:00:00,0.0
6320,Activity C,1970-01-01 10:00:00,3600.0
6320,Activity D,1970-01-01 10:00:00,3600.0
6320,Activity B,1970-01-01 11:00:00,7200.0
6320,Activity E,1970-01-01 12:00:00,10800.0
6320,Activity H,1970-01-01 13:00:00,14400.0
6320,Activity F,1970-01-01 14:00:00,18000.0
6320,Activity J,1970-01-01 15:00:00,21600.0
6321,Activity A,1970-01-01 09:00:00,0.0
6321,Activity C,1970-01-01 10:00:00,3600.0
6321,Activity D,1970-01-01 10:00:00,3600.0
6321,Activity B,1970-01-01 11:00:00,7200.0
6321,Activity E,1970-01-01 12:00:00,10800.0
6321,Activity G,1970-01-01 13:00:00,14400.0
6321,Activity F,1970-01-01 14:00:00,18000.0
6321,Activity J,1970-01-01 15:00:00,21600.0
6322,Activity A,1970-01-01 09:00:00,0.0
6322,Activity C,1970-01-01 10:00:00,3600.0
6322,Activity D,1970-01-01 10:00:00,3600.0
6322,Activity B,1970-01-01 11:00:00,7200.0
6322,Activity E,1970-01-01 12:00:00,10800.0
6322,Activity H,1970-01-01 13:00:00,14400.0
6322,Activity F,1970-01-01 14:00:00,18000.0
6322,Activity J,1970-01-01 15:00:00,21600.0
6323,Activity A,1970-01-01 09:00:00,0.0
6323,Activity D,1970-01-01 10:00:00,3600.0
6323,Activity C,1970-01-01 10:00:00,3600.0
6323,Activity B,1970-01-01 11:00:00,7200.0
6323,Activity E,1970-01-01 12:00:00,10800.0
6323,Activity I,1970-01-01 13:00:00,14400.0
6323,Activity F,1970-01-01 14:00:00,18000.0
6323,Activity J,1970-01-01 15:00:00,21600.0
6324,Activity A,1970-01-01 09:00:00,0.0
6324,Activity D,1970-01-01 10:00:00,3600.0
6324,Activity C,1970-01-01 10:00:00,3600.0
6324,Activity B,1970-01-01 11:00:00,7200.0
6324,Activity E,1970-01-01 12:00:00,10800.0
6324,Activity I,1970-01-01 13:00:00,14400.0
6324,Activity F,1970-01-01 14:00:00,18000.0
6324,Activity J,1970-01-01 15:00:00,21600.0
6325,Activity A,1970-01-01 09:00:00,0.0
6325,Activity C,1970-01-01 10:00:00,3600.0
6325,Activity D,1970-01-01 10:00:00,3600.0
6325,Activity B,1970-01-01 11:00:00,7200.0
6325,Activity E,1970-01-01 12:00:00,10800.0
6325,Activity H,1970-01-01 13:00:00,14400.0
6325,Activity F,1970-01-01 14:00:00,18000.0
6325,Activity J,1970-01-01 15:00:00,21600.0
6326,Activity A,1970-01-01 09:00:00,0.0
6326,Activity C,1970-01-01 10:00:00,3600.0
6326,Activity D,1970-01-01 10:00:00,3600.0
6326,Activity B,1970-01-01 11:00:00,7200.0
